Band A,Band B,Band C,Band D,Band E,Band F,Band G
0.498995028353707,0.4437122456756019,0.16756876845437824,-0.11497401070487481,-0.2027528687158712,-0.30882331059380264,-0.5522661722876956
0.5552971165183562,0.4978622737999105,0.19421559514616216,-0.11050002806964983,-0.20624574455199568,-0.3136998932995578,-0.5502511618132181
0.6024776838359814,0.530399426529796,0.20642431303526335,-0.11078573107884614,-0.21661910608332394,-0.3178915699629079,-0.5547623029204798
0.6281409377263409,0.5310607293893052,0.19948951743615984,-0.10679771815738673,-0.22317382368585778,-0.3193642561982945,-0.5566946494287801
0.6316951238147399,0.5085729320008712,0.1899623373533312,-0.10613039091244221,-0.22411688164569346,-0.32200877334774464,-0.5581445034584334
0.6273665819513452,0.49358214695534464,0.18577468199275757,-0.11309102399385687,-0.22382514512507448,-0.3280298286032532,-0.5591633622558638
0.6098450902362748,0.4806923417269924,0.17469941563809654,-0.11858114624793359,-0.2239031589990274,-0.3357966021772216,-0.5570465204060527
0.5827419901367846,0.46955207670934823,0.1696298763274017,-0.12247294172510818,-0.22610309329659412,-0.33950700480093526,-0.557559440794366
0.559166519876326,0.4649056566080783,0.17433853402247665,-0.12094388284139071,-0.2244255683610737,-0.3385345487361675,-0.5599503351817641
0.5567389488205334,0.4738356123797115,0.1787858978139239,-0.12348496419826245,-0.22136679329287387,-0.33449274649996225,-0.5626986268274307
0.5604564388981893,0.4829953274843752,0.1867936671449816,-0.12214842087005075,-0.2217204453954053,-0.33458920476661486,-0.5703780006106796
0.5638475896820202,0.4895599356830009,0.19059459714596355,-0.11275778985595457,-0.22692593630841232,-0.3447946620840295,-0.5714577485333341
0.5785429915449838,0.49931894371899477,0.20417456827390446,-0.10462784461640366,-0.23276930704764937,-0.34824748608209566,-0.5660580008236683
0.5856850843262269,0.5033613976773041,0.21546217447452656,-0.10217574441843677,-0.235400491514445,-0.34418280008013924,-0.5611343727376811
0.5748863392241832,0.5010436770267669,0.21324410650516348,-0.1162789810287553,-0.2358691303660014,-0.340142744153333,-0.5633520440288786
0.54575208256078,0.4975558118884501,0.20355765266127773,-0.13884230331172168,-0.23197086941281034,-0.33640328137443415,-0.5653900749102588
0.5154646965414144,0.4971250957327249,0.19880306094858524,-0.1582724105889923,-0.23076518590530437,-0.3352349350683794,-0.5595532148519781
0.5148577375352891,0.5085132015254069,0.2067919893215539,-0.17081478688220508,-0.2289714702077416,-0.3310999279718863,-0.5556111651001404
0.5489690713611459,0.5368005645700628,0.2135712492177596,-0.17570513906733756,-0.2243808711620769,-0.3254339961733305,-0.5521021619649543
0.6097544415341527,0.5807274625095071,0.23923264919795295,-0.18153753296149208,-0.2151312173240789,-0.3187963943918342,-0.5412037865444527
0.6377261760391095,0.596992678916848,0.25180467300501347,-0.18021474703130588,-0.20636266820449226,-0.31090004172967245,-0.5341473481610703
0.6325169825672319,0.5755032395626659,0.236429364120361,-0.1795826187740754,-0.20330134860882265,-0.3005635555409501,-0.531409544160848
0.5929855229461223,0.5300990051273802,0.2157486943248511,-0.1812373913339201,-0.19928319136647618,-0.28842803751108625,-0.5274034541063637
0.5579864079016451,0.5022461632540425,0.2008917946272632,-0.18441213557585426,-0.19097273403765844,-0.2777591043564004,-0.5228917939094456
0.5418308631748846,0.5002374968356894,0.1938181772719477,-0.19425465796816135,-0.18145820594200682,-0.2722628536180284,-0.5236476235018819
0.5414319265547938,0.49905794004943455,0.1839881592352292,-0.20508796783101196,-0.1775466325541186,-0.27205690677422373,-0.5239782262244994
0.5317464923452581,0.4794263768524817,0.17201695088276814,-0.2036280472396767,-0.1820898405713589,-0.2712337656912886,-0.5200818419030038
0.5306518720216863,0.46132829728637953,0.1665143877819574,-0.20066276421512635,-0.18929530971761346,-0.2671733100522511,-0.5175425731416063
0.531964398186299,0.43640014501684815,0.16742061295625962,-0.19189323689157745,-0.18724052915747633,-0.2627284161378194,-0.5120739485789636
0.5337484719828085,0.4260972187863254,0.169087058797697,-0.18331687525818044,-0.18783819543128044,-0.2594174054999035,-0.5060221495948445
0.5328439960294347,0.4255143552675359,0.180078172800423,-0.1780660920670193,-0.19092715610690514,-0.2522473810877884,-0.5019356384990095
0.5462113264099449,0.44478887752051105,0.2015983567774042,-0.1641423901901975,-0.1892508477604943,-0.24098548403992617,-0.4957162179954473
0.5591444955485102,0.45660536959507364,0.22480738299992944,-0.15621890190571738,-0.1863027485047909,-0.23177347452063043,-0.4954032600115938
0.5486534541052932,0.4504114579144372,0.21549741812599682,-0.16830502137196984,-0.18529190624914474,-0.23297893886070728,-0.5039518173857497
0.5248566439554104,0.4374071853650235,0.20029810243373655,-0.17522673358662702,-0.1867377839496582,-0.23891549500281736,-0.512464066365032
0.508011802610014,0.4111183808479517,0.19833142361391057,-0.16642652830115465,-0.18439864516328594,-0.24181452939219464,-0.5106177892348098
0.5336240886158746,0.40546150846247525,0.20847410143496645,-0.14893151170623495,-0.183185927370334,-0.23795128543899025,-0.5033816115963402
0.5928695196032998,0.4479105343431668,0.23476107833243823,-0.12826272157326296,-0.17647406673554422,-0.23326750460864817,-0.49990670942699855
0.6425243999570192,0.48852138555454777,0.26501623252708123,-0.10839094981112869,-0.16595261135683753,-0.2365198095340748,-0.4937924444586323
0.65844352303599,0.4996434101909885,0.2847087322473338,-0.09829805198400707,-0.1585067944166932,-0.24232770480427662,-0.4886190721310976
0.638589623922433,0.4722501843988988,0.25622782094428453,-0.09610923491124171,-0.16295286880954393,-0.2489351337047363,-0.49400884666391226
0.5924474539256147,0.4363130761414218,0.22165887180251478,-0.11197621592952998,-0.17077170234521855,-0.2540083395995892,-0.4977751643853234
0.5498788219268972,0.42392901927254745,0.19418776360546358,-0.13362871388551914,-0.17652738659805273,-0.2583426888156198,-0.4967210788037545
0.5412564467512531,0.43085771659915956,0.17784434214005734,-0.14321134602001268,-0.18267041554259855,-0.2630491603592525,-0.4952588925555221
0.5385615914472671,0.425781557587539,0.17656345008205512,-0.14214832664961344,-0.19587319832989109,-0.2613572620867681,-0.4915312971228343
0.5588230272879511,0.4447553936986845,0.19397050940984614,-0.13118640746123952,-0.21134630281348157,-0.25977283071943197,-0.4887589682207413
0.611298400453116,0.4950886727502339,0.22372726439458418,-0.11228067530725509,-0.21876286973283596,-0.2577789828781265,-0.4895342008804271
0.6825678582091325,0.5549997604544062,0.2535584739636505,-0.10528538930776693,-0.2200176759999953,-0.2549652113820433,-0.49106186175258404
0.739931514466751,0.5849043841475461,0.2720959115902027,-0.1102583229047962,-0.2217663234552856,-0.2528219173244462,-0.49477121653312617
0.7767310219420903,0.6108709237970855,0.28051643368273715,-0.11969833230310649,-0.22581769085006984,-0.24937485957613875,-0.5002338078935014
0.7963738233780759,0.6166418515787988,0.2785635816817822,-0.13255090909057463,-0.22852753717126723,-0.24579401606404763,-0.5039481035850647
0.7882383888478335,0.6077717241832545,0.26502767244510494,-0.12927389910516976,-0.22838591481832018,-0.2536259875395227,-0.5042141505437235
0.7608539611533596,0.5866614116134793,0.2489464622889517,-0.13034256290176827,-0.2302522476777567,-0.2641473699292026,-0.5038994361997183
0.7367817085738056,0.5704348385368747,0.2385668657051877,-0.1358456397977103,-0.2336045049128211,-0.26468307888547404,-0.5070359987224328
0.7329380406437134,0.5693577307089779,0.24584377343475353,-0.12767297597762375,-0.23880468327381243,-0.2602671880641865,-0.5019082869394299
0.7493357311587286,0.575971316675308,0.2628553562531105,-0.12164770751962418,-0.23434569557893523,-0.2568844913837041,-0.4914592175025233
0.7670853570648324,0.5903411769806285,0.27182154415669746,-0.11982099041533474,-0.231794580516526,-0.2586895947359209,-0.4847576604177644
0.7565368509355052,0.5671711701155933,0.2621985985411927,-0.11949968874451225,-0.23540595349487722,-0.2638828042720138,-0.4830422587953484
0.7343754160716118,0.5341280395141188,0.2540303771624859,-0.12351774014241013,-0.24426567013354777,-0.26703382503791273,-0.4780497779516978
0.70834323159395,0.5006705996297987,0.24556319045143912,-0.12680978451381164,-0.25431608844243814,-0.27088175156006455,-0.47263757784841787
0.6805310516836913,0.46592480877753234,0.2370034061025337,-0.1290311068061803,-0.26705231828982645,-0.2770033753814434,-0.46865952270866545
0.6558023730774224,0.4335350939035391,0.24837975886039348,-0.13105833604181974,-0.26930588627496455,-0.28078922598031847,-0.46481575360465943
0.6417848132981826,0.41938295447051066,0.26822078682447753,-0.12252384696496221,-0.2664586696758742,-0.2857875376864176,-0.46874340146553095
0.6324669661783706,0.40902456429474504,0.2808763676297862,-0.10646189173059777,-0.264046456038949,-0.29416405853385214,-0.4754966362152904
0.6127135972622626,0.39118313703768426,0.2755227615882225,-0.0971635337171737,-0.25976234176597934,-0.30283586995719003,-0.47817444802064396
0.6026655944415514,0.38074565043113867,0.26147623755269983,-0.09823799902536112,-0.2504270069812052,-0.3100305864585627,-0.4784926491439437
0.5786265577020244,0.36242418567420276,0.25395593026890767,-0.10243327352600178,-0.23898015762538918,-0.31585001127891044,-0.4748716603165845
0.5444209574140261,0.3332076500682487,0.23960751893258847,-0.10665184677367093,-0.22634398027790342,-0.317876552602269,-0.4711995271920333
0.5148587142216672,0.3085907990419235,0.22162088509253214,-0.10323094853426816,-0.21609879477967223,-0.3201221173414486,-0.47319469971769046
0.4913663855036763,0.30694721940986264,0.21726473932313425,-0.09052010876982865,-0.20876656731464913,-0.3266408786146406,-0.4726928100480829
0.47921462063417575,0.30482374521828454,0.21447386575037847,-0.0765163511544878,-0.2015925454788569,-0.33937631075745905,-0.4713636194246834
0.4991206920918473,0.30202396214732846,0.22701442689928836,-0.04826216250613072,-0.18887065968095818,-0.34299282058224145,-0.4699455335130821
0.5464463716464619,0.31885616140684536,0.2579667357612146,-0.023276417665882943,-0.17547251762729177,-0.3303269857988384,-0.4639825073891468
0.5955133969526079,0.33995169841871387,0.2835683818730154,-0.00819895689724184,-0.16666315520449262,-0.31503694753123235,-0.4549402801589153
0.6306966899809352,0.3463713321867366,0.2949128361213453,-3.0158281485378363e-05,-0.16294947811316401,-0.3066398851924263,-0.4469337147162014
0.6488280056228312,0.3459457995940271,0.29254653699309785,0.0012744365628596706,-0.15889606181735033,-0.30510928525769687,-0.44961594158043544
0.6490722370476351,0.3491331554717451,0.2759112500018159,0.005278486103271733,-0.16115628219080583,-0.3057183523090207,-0.4583882755032493
0.6473819632437754,0.3569758547083847,0.25615963842481554,0.009360899184049875,-0.16770813103739815,-0.3025882170665168,-0.466362823208316
0.6495468788349148,0.37743483094109703,0.2518908394619076,0.008814620884868356,-0.16929540928214615,-0.30085642870037144,-0.47112475164488793
0.6484079950712553,0.3769906526430222,0.23948058236777714,0.009574021896968155,-0.16266919208782915,-0.29952793033170877,-0.4762163610176635
0.6659848798112499,0.3972047559299969,0.23349765817303997,0.006864120620501207,-0.15044480557665174,-0.2895947326777123,-0.4822628927233
0.7035874149687684,0.43891310326151284,0.24671333244693872,0.008841595987260713,-0.13360397528208295,-0.277343600350805,-0.48502038447790286
0.7571404146288078,0.5001041523829793,0.26817646310614945,0.018320206187076818,-0.12402142822758186,-0.27127031310591226,-0.48470095561855914
0.8113994423937143,0.5329028903238034,0.26815514637498583,0.025033866536603444,-0.12296554422950741,-0.2645136482761402,-0.48184706595773136
0.8432447569986927,0.5240271257275789,0.26922277684190143,0.023511331628856616,-0.1255756157369657,-0.25306228613004,-0.4763575104936456
0.869446411940677,0.5253751990838079,0.28106736652423386,0.015449362587946238,-0.126828468437203,-0.24582663152177697,-0.47672463711265467
0.8680616802923627,0.5372456486697591,0.2918815263857024,0.013521340664808743,-0.12390050140557005,-0.24734874687867817,-0.47820183142167594
0.8642487621046799,0.5437645133628047,0.29369373567008533,0.022914098037822853,-0.12164897837788285,-0.24604429343847617,-0.48050003328945856
0.852344833591919,0.542198744277336,0.2973548940116792,0.029262170808233033,-0.12641132759897783,-0.2423653611736142,-0.48310293592895354
0.8217562957515444,0.5246898055882523,0.29904320950173463,0.02904422251641187,-0.1312172157392096,-0.24019710380061213,-0.4867282712645593
0.7906664558049782,0.5095799599027233,0.2940934197644645,0.027922191245490564,-0.1366169187605089,-0.2406378492540475,-0.49175814743002727
0.7724518568436041,0.5024676242114453,0.29125570342270246,0.01907114350761002,-0.14699375976487164,-0.23244306059242015,-0.4944368360032425
0.7374302264240462,0.4889836653066868,0.280179218939329,-0.00306277361010143,-0.1572520435999252,-0.23321656131619578,-0.49826481414804347
0.6883956245393952,0.4628385254138662,0.25551717045357103,-0.03736354918944514,-0.16732478746971907,-0.24318814175899617,-0.51020766644537
0.6425198142004437,0.4440367108713628,0.22322805613475696,-0.0671707492015944,-0.17505070482847138,-0.2498018331909415,-0.5208596620596196
0.6103421305134349,0.43969607360032953,0.2018618984837286,-0.08220939405485239,-0.17455943774641228,-0.2533205474431251,-0.5253941032808717
0.5841975051233084,0.4334036211373669,0.19825895536858495,-0.08323207413448831,-0.1690480199341211,-0.2544199244903927,-0.5257831720460808
0.5599494140365792,0.4118950070296287,0.1974176536254357,-0.087859456557816,-0.16336414526166979,-0.2556375947610852,-0.5290530401704001
0.5423025118879008,0.3879252932757952,0.20079001083550324,-0.09506097722970511,-0.1591605727367746,-0.25612705113746437,-0.5294610036339985
0.5596193152941922,0.41187186797418884,0.21489999494657955,-0.09543292410861051,-0.15694621819972718,-0.25530775740761136,-0.5274545251526161
0.5911976819153206,0.45707548009591037,0.23974666663619099,-0.0965501097040596,-0.15993814600916448,-0.2542981113344791,-0.5268458132964539
0.6035936285371309,0.4762566603776889,0.2525956489796397,-0.10331884081361345,-0.1699253105651622,-0.25746889022798713,-0.527300770675343
0.5934634218461545,0.4696069619032472,0.24038875847190058,-0.11107043762471502,-0.18241546718968102,-0.26380081622867474,-0.531183544188797
0.5588626899001181,0.43228211584041903,0.20916140413420964,-0.11933238639308959,-0.1945445556539561,-0.27037817504155803,-0.5358980389817881
0.5076108119266695,0.3885834971338835,0.1908493251398101,-0.13044921507942916,-0.20011636358284907,-0.27456669019936264,-0.5335956534914935
0.4701085683820357,0.38535660076541706,0.17787291782603468,-0.13844933522980507,-0.2032871980359429,-0.277517978846732,-0.5361122571550968
0.4650517820201021,0.38616911276418814,0.1668032437769733,-0.13430057398820233,-0.20656272379071164,-0.2805048227514642,-0.5368016840449068
0.4889066516381301,0.385904704633661,0.17523403648020702,-0.11888445655256656,-0.21069154993056402,-0.2797443232282101,-0.5381295003971965
0.5111672885248323,0.3842114049059748,0.17908816642206013,-0.11228395508744494,-0.212755028761949,-0.27840265146364174,-0.5409074239516819
0.522373008721344,0.37739035316573755,0.1638131046055313,-0.11477300974841559,-0.20845006118948944,-0.2816964247822383,-0.5378820343351021
0.5363851543586938,0.38642125148099593,0.14301113239086533,-0.1128430755846032,-0.20756378110520218,-0.28317997413656176,-0.5270304328832892
0.5610197110092728,0.3924961886233821,0.12914493207259758,-0.10637541379963368,-0.21120321191277647,-0.2774845576344793,-0.51447556911511
0.5719670540894616,0.3888433895038525,0.1137639689053931,-0.10197305765301976,-0.21211127715570985,-0.2771856181059534,-0.5082180466634046
0.5632234095920482,0.3992268419816001,0.10902937493212443,-0.11291162377718234,-0.2192679952593625,-0.27510551316557846,-0.505894180408271
0.5569708255263721,0.41700830252659715,0.10983683113701166,-0.11978598751989383,-0.23168656061355153,-0.27263239369621617,-0.5014281569987914
0.5576736051358587,0.42330327131857826,0.11092594426779423,-0.11852499197312588,-0.24148758885252578,-0.27744447055907484,-0.502133175478435
0.5517711627922008,0.4154100858715978,0.1137678819251691,-0.11633101978519343,-0.24786642726113844,-0.2827102421679038,-0.5048713102993081
0.5404839962422103,0.40346452655236864,0.108230434758922,-0.12487071681624691,-0.25531328539620257,-0.2865759829813848,-0.5033342486480872
0.538669582522292,0.39780956668231504,0.10498329444084095,-0.12743024233349218,-0.2599923946856423,-0.2858749378371934,-0.4947607085436561
0.5398752949497492,0.39710694454088147,0.10530063904754915,-0.12732309250852708,-0.2566816103160382,-0.2831044341402238,-0.4874014849056552
0.5063692270147088,0.36455887460195235,0.09108079180232773,-0.13448189903544905,-0.24974812937954813,-0.28002793776362517,-0.48469877460913857
0.44793220769289105,0.30150810084234747,0.06055077415370486,-0.14533202696371236,-0.2472397294333311,-0.2829948091501086,-0.48552247154549394
0.39144917345744645,0.2464605051657479,0.032315540397840674,-0.1498573490929036,-0.2465024775492032,-0.29262575241945005,-0.48786996945412636
0.33985350160649463,0.20819343979089022,0.018470168348577228,-0.140566880916122,-0.24198111331850236,-0.302384888474413,-0.4851664524287792
0.3045986599916676,0.19788139950956998,0.02643277272457564,-0.12876299006642394,-0.23386106950673163,-0.30715031106427837,-0.4801497104787204
0.30493927025248235,0.21539563741235465,0.038294373202586135,-0.11801903350981749,-0.22403591292258543,-0.313072716478738,-0.4804711479545302
0.31629256352745927,0.23358399544058514,0.055036557191586746,-0.11025838508471249,-0.21647727619937546,-0.3221412701003544,-0.48264133626009004
0.3037117796388311,0.24183731099471464,0.0632569223183766,-0.10250886930309955,-0.21235972149757806,-0.32346973189272454,-0.4885562997235049
0.283824426228847,0.2327126360375006,0.04998482267827363,-0.10312731693185549,-0.21066565228989975,-0.32250279100856843,-0.4907888004013711
0.27967475545433307,0.23074352747683358,0.04229268866770456,-0.10898967620723063,-0.2141725554902927,-0.3246819327756658,-0.4917461582145693
0.30816709841212137,0.2637629369097212,0.0669137730904626,-0.10713547268181436,-0.22316933540854003,-0.32718588183134373,-0.5008062714761593
0.3517564743329171,0.30122742553862736,0.11376056877054512,-0.10669463746383875,-0.22367396118014463,-0.33118028270912514,-0.5112076628982118
0.3882548909481819,0.3363503537324447,0.16041923245687947,-0.09980179829390025,-0.21556165338322003,-0.33464820485000174,-0.5208252608422363
0.43235143078984284,0.3821736049803254,0.20321320707980536,-0.08492591872268729,-0.21182516850078065,-0.33188839845497436,-0.5252585031586771
0.48668250526964085,0.41564951912081616,0.21943137397144202,-0.06632494333820575,-0.2164733379200375,-0.3304240931940669,-0.5247739666399949
0.5249157724772932,0.4165722362181073,0.2107890200042308,-0.05091351252637946,-0.21766286330905288,-0.332683206264105,-0.5242157921536993
0.5360829261291333,0.4174349088522299,0.20437825039760707,-0.03689073192913257,-0.20747321297604546,-0.3342334672099846,-0.5229667705273826
0.5458870686832741,0.4263720838869481,0.19573099495155502,-0.02824064044496614,-0.19999043164364422,-0.3375099248124675,-0.524068154967056
0.5669864153027417,0.446393192095128,0.19700290567062742,-0.015462908807816539,-0.19847269417593258,-0.3408776058781701,-0.5262595313471683
0.5802989178864034,0.46433385407739386,0.20199039229302967,-0.00747289158866997,-0.2022771795227061,-0.34753233402045364,-0.5304748528049702
0.5736529101517491,0.4785198162443628,0.20467074562288057,-0.00789497847775995,-0.20915430019803138,-0.3550184358049094,-0.5385957883451992
0.5698231591729592,0.4817699160325242,0.20538633162349643,-0.00798328926908596,-0.21800332224504423,-0.3575021809196586,-0.5445375071544727
0.5754357233611047,0.5009037336766367,0.19708145789051854,-0.009362841588131858,-0.22632826823020716,-0.3554938855525478,-0.5452796690058497
0.5771078236578613,0.5135029526487639,0.19594311243376994,-0.008423451739588804,-0.22994820035952288,-0.3516081799200472,-0.5443571621060025
0.5790326955130884,0.5178235707377439,0.1965529751751073,-0.014529499317116053,-0.23377170264923344,-0.34514172978422913,-0.5463651673068816
0.5808171258560892,0.5271487278126156,0.20277990726302456,-0.020760179026766228,-0.23897810160726407,-0.3409959140364445,-0.5486239215427475
0.5793221002911727,0.5379244705037246,0.2132313681885051,-0.025517827820616196,-0.24799968817642082,-0.3367295490550358,-0.5481005622370568
0.5750336403509219,0.5391891064710341,0.21200112653649747,-0.027279401558018928,-0.25740899662445543,-0.3303777220062686,-0.5457129347488744
0.575897049709874,0.5377152818048133,0.20098742643843867,-0.027591310392986974,-0.26431507800284276,-0.3279089759255778,-0.543664154896095
0.5778125648291538,0.539695497963337,0.19299973346760999,-0.02884682409684475,-0.2645498691794116,-0.3305223982025632,-0.54298830038455
0.5705914544474899,0.5311446158322111,0.1924902019189496,-0.025628342414284234,-0.2612506034740873,-0.3349087227225354,-0.5356885269529048
0.5380950686800707,0.4948218682020724,0.1715741513129425,-0.026148869751610244,-0.2631277587516142,-0.33646529533739766,-0.5266369659495114
0.4929957073499923,0.4444777957630752,0.13677420950925212,-0.03581735373762154,-0.2727409933423487,-0.3358863136846769,-0.5249980526845847
0.4432330824569641,0.4013885162466094,0.09504027583958952,-0.06216833018931137,-0.27917641362494067,-0.33694269384553943,-0.5225768984450094
0.3830116963136444,0.3569240797451065,0.05295774366329048,-0.08590727045740845,-0.27896656954579085,-0.3443495272813371,-0.5167884404156131
0.34616924910027624,0.3321375010816545,0.04710105164180623,-0.09019896768846099,-0.26811232301624854,-0.3525470135763266,-0.5122986144538573
0.34357133172003185,0.35245571805822273,0.07642750122763753,-0.08428265910375067,-0.25252032636883265,-0.35918409839643733,-0.5080242561558905
0.36212781611516137,0.37888670445348777,0.10827644584852013,-0.08362219314005864,-0.24805042942751088,-0.362871771784149,-0.504873805507986
0.37272129848031604,0.39512525115199437,0.12120331464215228,-0.08540739141695573,-0.24859427575854637,-0.36727376507875,-0.501034551347191
0.36514141914200043,0.4011843341778083,0.10636858495277046,-0.09351530154678149,-0.24370143007045145,-0.37452635965864267,-0.4998773423673857
